"i 'm glad you understand what i mean keep on keepin on","3","-0.30190964174620927"
"K at them stanning for Chrissy","2","0.0"
"I 'm full but it 's just so good","3","1.606763955336314"
"I need to get away for a bit and forget about all the pain I have been put into","1","-0.22124598722606525"
"because we all love you and care about you thats why","2","1.5236162230454668"
"lmfao","2","0.0"
"school literally kills my vibe","1","-0.07025547445255474"
"DRAKE THE TYPE OF NIGGA TO GET SLAPPED BY HIS GIRL amp SAY I DESERVED THAT","2","0.041666666666666664"
"train your mind to see the good in everything","3","1.1034302172924626"
"Do you ask enough questions or do you settle for what you know","2","0.9119232466341858"
"Visual Meditation St Francis amp Wolf of Gubbio","2","0.041666666666666664"
"I swear I love he 's my best friend amp all that","3","2.5927446662920652"
"Mannnnnn I 'm beyond stressed out I hate school at this moment","1","-1.564456469788729"
"I miss flashpoint","1","-0.1093822271490245"
"When my crush thinks I 'm cute","2","0.33435912962514314"
"I swear my grandma ALWAYS has to bother shit that do n't have SHIT to do with her","1","-0.6230459238832045"
"wow I wish my school did this","2","0.42718685657266053"
"YES YES GOD I MISS THIS","1","0.0"
"She has a vacation home in the town I live in She 's very very soft spoken I did n't interact w her directly tho","3","1.092340079215528"
"what up wan na do a ten dollar order","2","-0.6399793697197886"
"I would totally bang myself if I was n't me","1","0.7081189105818831"
"my lips so big i actually got ta have two separate things of chapstick for each one","2","-0.20357033075616965"
"omgg I do not fucking feel good at all","1","1.0712637952821504"
"i wish i could wake up and this all be a dream","2","0.31421619222651587"
"school literally drains me","1","0.05474452554744526"
"Hate when this happens w ilovesickdrops","1","0.0"
"Before storing your patio furniture for the winter clean your cushions with baking soda and water to keep them smelling fresh","2","0.18669471587264547"
"Things to remember","2","0.08224009253554367"
"pretty sure you got me beat on the one sweetheart he winks and chuckles and looks back to her","2","0.8912262795898155"
"Khalil always lyin","1","-0.02299605781865966"
"Retweet if you wan na gain just follow everyone who retweets this and follow back whoever follows you follow","2","0.12356975235406763"
"Noooooo jesssiiii noooo i am fcking crying now","1","-0.47987261631511957"
"nobody thinks like me","2","0.3081589100477521"
"Describe yourself in one picture Dancer Probz facialsfordays Simpson County DYW","2","-0.04072897595026244"
"FOLLOW MEEE PLEASEEE I LOVE YOU SO MUCH lt x","3","0.0"
"I seriously love seeing ngl absolute fave","3","0.4754912523403246"
"Sabi do n't go there do n't make me start talking about Batman","2","0.49593939177145197"
"La Red Social One Direction Social Net He 's so cute omg","2","0.38636363636363635"
"So mad my mirror broke","1","-0.1906060606060606"
"I would post my MCM but","2","-0.003265731267874437"
"I do n't know how to work the DVD player","2","0.6980970343639087"
"il get lost tomorrow guaranteed","1","-0.379891570355211"
"Even when sad a Pisces has a funny cute face that makes it hard to tell if they really are sad and depressed","1","-0.8696244319010974"
"it was too much as a sub","2","-0.3622397703867689"
"SLEEPY MICHAEL","1","0.0"
"I have a new attitude fuck with it Or choose not to","1","-0.21483837709584508"
"After months of attacking FL water lawsuit for Apalachicola Bay Gwen Graham now supports it New day new flip flop same Gwen sayfie","2","0.07487619995201303"
"Niggas will tell you a lie then say What I got ta lie for","1","0.5776990052982331"
"I love you so much could you spend seconds to say me a hi this is my dream","3","1.010926189265566"
"I posted a new photo to Facebook","2","0.11092156045315703"
"let me go do my hw cant waste my time on petty bitches","1","0.07837158670924343"
"Vtg 's GOLD MEDAL Betty Crocker Bakers Service BAKERY RECIPES End Date Monday Sep","2","0.0"
"Reds ca n't stay with the status quo anymore","2","-0.0023601522520872173"
"i m the guy Arjumand Hussain who booted Rehman Malik from PIA p Uzmevde","2","-0.75"
"Stop romanticizing the idea of becoming so dependent on another human being you can not function adequately without their presen","2","-0.28474456040936247"
"Ca n't wait till Wednesday Buc N Black Out Buctober","2","-0.07142857142857144"
"American Tennis Hall of Fame set to come to north Iowa","2","0.1396613972854064"
"White Twitter Vs Black Twitter","2","0.0"
"he 's like","2","0.3081589100477521"
"Mahalo Tom And aloha to and all the others here at","2","0.5681818181818182"
"me trying to get my summer body me after this burrito ilovemexicanfood","2","-0.35907312466515323"
"GO LIKE AND REVINE MY LAST VINE AND TWEET ME A SCREENSHOT FOR A FOLLOWDM IM CHECKING RIGHT NOW","2","0.0"
"Lil man ate that hoe","2","0.0034744037065550216"
"My fitbit Fitstats for last week steps","2","-0.08177592624485133"
"happy Birthday","2","0.4809458218549128"
"she 's not in a boat She 's just half a body","2","-0.26044288875520805"
"happy birthday Carolineluv ya lots","2","0.4809458218549128"
"Every time birdman raps I Change the song bruh","2","0.0799522607053738"
"Eagles activate Lane Johnson from the reservesuspended list and release OL Kevin Graf","2","0.08848829659881591"
"I will walk past u miltiple times amp wo n't speak idc","2","0.266997684091957"
"patriots play tonight I wan na go somewhere amp watch chicken amp drinks anybody","2","-1.3714134394609385"
"Started from the bottom now we here","3","-0.04638550940189509"
"I have an addiction to tea","1","-0.0027672368190751195"
"Hope for a better world is not enough third world citizens must crush the external and internal forces of their exploitation","2","1.399981128711078"
"He still hits me up after I 'm like engaged amp preg Off the jock pls im happyyy","3","0.04190794287031151"
"okay roses are red violets are blue vin pweh lolo un cheww","2","0.6091619325665666"
"when you and your best friend say the same thing at the same time","2","1.4227092539280026"
"HUGE game tomorrow at home against Unionville for the boys soccer team Everyone be there at the Rustin Stadium","3","-0.3193903401898971"
"Since your purchasing issue has been going on for a few months please submit a ticket using this link","2","-0.12316054825686334"
"Keep your eyes out for Gregory Bush and call Surrey RCMP if you spot him Surrey Most Wanted","2","0.11174570740790873"
"I 'm innocent I do n't like this sexual talk","1","0.690793558957228"
"Double rainbow","2","-0.06818181818181819"
"LGBT weddings in Playadel Carmen LGBT gayweddings gaytravel gayfriendly","2","0.0"
"Ah sure why not BLOG time on CT site hope you enjoy Catchup Not Ketchup","2","0.16321903653251119"
"I guess I turned on the wrong burner","2","-1.564584382453328"
"Retweet to gain just follow everyone who retweets and follow back who ever follows you Follow to be next","2","0.8306590238549573"
"If women didnt exist all the money in the world would have no meaning Aristotle Onassis","2","0.16942917990288908"
"Follow me I always follow back True Follow Back Birdies Up","2","0.12499657520468377"
"link removed","2","0.0"
"HES LEAVING THE PHYSICAL REALM ON LIGHT TWEETDECK IM","2","0.0"
"hi Luke it would mean the world to me if you followed me you 're my sunshine and ily","3","-0.28994815159662285"
"SOOOO ME Lmao LETS BE CLEAR","2","0.0"
"for a little while He then looked back up at her waiting to hear her answer","2","-0.0745068852402873"
"i 'm literally yelling in different languages","2","-0.5284664830119374"
"hi Luke it would mean the world to me if you followed me you 're my sunshine and ily","3","-0.28994815159662285"
"maam im sorry but that baby was due today i dont care if its not done just turn in what you have","2","-0.07680407675723416"
"Makes sense Likely provides you a means for filtering more easilyquickly than manually searching groups Exec Career","2","0.29589369792240594"
"This is an interesting campaign","3","0.25"
"In a few months I 'll probably laugh at myself for caring so fucking much","1","0.3789402782750316"
"Check out this job Speech Scientist at Amazon in Gdynia","2","-0.32951066077386537"
"The stench in this cafeteria can only be described by one word Sied","2","-0.870074484583635"
"Aminnnn","2","0.0"
"follow me pls i love you","3","0.48450909021272115"
"Instead of being like Oh stupid white people stealing things from us remember that our cultures have changed due to cultural diffusion","1","0.3450542944768785"
"Currently still hungry ft no food in fridge","1","-0.7459237094699628"
"Jackie speak english please","2","0.42500000000000004"
"Story of my life","2","0.0035235317590437895"
"New listing in Mt Washington Heritage Creek Way","2","0.0"
"looking for very good players to play GBs TL","3","1.6291898373438087"
"UPDATE Boeing to shift some defense work out of Washington state sources WASHINGTON Sept Reuters B","2","-0.01822980027338423"
"its poisoning your mind","1","-0.08719121263585457"
"I honestly get my hopes up for something I know wo n't happen","2","1.0026830600900731"
"Had to text oomf Its been a while","2","-0.01965326140735589"
"i want to eat though i 'm not hungry at all","2","-0.6175403297005745"
"I almost just said Custer instead of Templin uglycrying Imissmy KAMSters","2","0.4938636340595038"
"on my way","2","0.03688644268200608"
"you have to refresh the page it does n't have real notifications yet","2","0.08988178395161009"
"keep in mind","2","-0.027989282359057288"
"but I wish I lived there","2","0.12244233102521526"
"Life would be so much better if I had a Calum follow","3","2.016371623690515"
"I hate how my mood can change quick","1","-0.9800738155499292"
"TOUCHDOWN JACK","2","0.0"
"if all goes well School schools been brutal so have n't been lifting as much","1","0.9866418167402499"
"You can be the richest man in the world but money will never amount to the happiness love can bring","2","0.535308012352812"
"Want me to block your number so you know what it 's like","1","0.7475946126853619"
"We all have that one friend that looks Chinese but isnt","2","0.6574886264749982"
"I think it worked I listened to it all THANKS FOR HELPING","2","0.6004862067255072"
"Happy th birthday I hope u had the best day","3","1.2949490079463442"
"my heros my love my everything can you please follow me I need that amp you please love you x","3","2.2982582250872565"
"who scored Lol","2","0.0"
"Art Prize Shortlist Live coverage happening now as jurors unveil their top picks","2","-0.1555862917349436"
"Zodiac Signs That Follow their mind Gemini Libra Aquarius Leo Aries Sagittarius","2","-0.019009394454036377"
"are red violets are blue someone loves you here 's a clue it 's me please follow me stealmygirl","2","0.025676789762702837"
"THOT this was funny","3","0.06934306569343068"
"Not everyday you score at Ibrox","2","0.15563596825169784"
"did you have mrhill for English","2","0.04924006245099788"
"of people will text things that they could never say in person","2","-0.2612366594317832"
"Scarlett pretty picture","2","0.07618047870318367"
"Civies Day Tues September Only appropriate wear that is NOT contrary to the Catholic Code of Conduct is acceptable","2","0.691462126596357"
"the most talented artists get the most hate","1","-0.4727094883015168"
"does it look like i care LMFAO","2","0.1936040922012"
"Guys always say that girls are confusing when they 're the confusing ones","2","-0.5758993839171096"
"some artists in other fandoms leak their own song yet fans have listened to and have n't said a word","2","0.10017346762584758"
"the only way i could do squats","2","-0.2833850801856229"
"People are like snowflakes If you piss on them they go away","2","0.5528335425271823"
"The Messenger of Allaah peace and blessings of Allaah be upon him said Allah is kind and He loves kindness Narrated by Muslim","2","0.5930489366004036"
"If you talk about it you care about it that 's why I keep my mouth shut","2","0.008853515834322034"
"love you","3","0.723340971609229"
"OKOK WTF JUST HAPPENED JACOB DMED ME BACK IN LESS THAN MINS","2","0.0"
"In Israel the title of the movie Cloudy With A Chance of Meatballs was changed to Cloudy With A Chance of Falafel","2","0.15062835860782608"
"You 're a of shit","1","-0.3129631175031661"
"Your views of the world are just that Find people who think like you and take over","2","0.8466718778597693"
"for for off single item and buy get two free beauty products My heart was like this","2","0.3941267060651528"
"No she does n't","2","0.0"
"Lmao I 'm gone","2","-0.281021897810219"
"Stop getting attached to people so fast because attachments lead to expectations and expectations can lead to disappoint","2","-0.12845605982077174"
"Do n't forget to enter our competition to win an outfit worth LIKE us amp SHARE this post FOLLOW us amp RT","2","0.47385116990533543"
"this is the saddest thing yet","1","0.02119687680765709"
"Smile looks so good that it hurts","2","1.093678792140053"
"that nap was heavenly","3","-0.018936737270304392"
"I ai n't trying to do what everybody else doing","2","-0.3930871032754384"
"Reddit AMA category sighted on Jeopardy","2","0.034090909090909095"
"PULL UP WIT DAT CHOPPA AND A TELESCOPE GRAAA","2","0.0"
"Brownskin women gtgtgtgtgt darkskin women yea got ta agree","2","0.344282710754859"
"Steal My Girl is here We hope you like it Let us know what you think Thank you for letting us do it","2","1.1252710004843411"
"I really want to meet harry Same Celine La Red Social One Direction Social Net","2","0.9537815273205587"
"Women who love women are the women I love","3","1.446681943218458"
"I invite you to follow is breaking World and UK news","2","0.0838669896138162"
"the way he 's sitting and tying liams shoe is so cute and sweet he 's like a child im a baked potato","3","0.7156552360584493"
"RETWEET THIS FOLLOW ME amp EVERYONE ELSE THAT RETWEETS THIS FOR FOLLOWERS FAST Team Follow Back Follow Be Followed","2","0.041666666666666664"
"say good nightmorning world pllllzzz miss this","2","0.7382114207107605"
"Do n't let society and today culture define you Be the type of person you want to be","2","0.4717887755013124"
"do you ever see a HOT and think Yep thats a h Ot once","2","-0.0852576465547154"
"sorry we split I have training that started minutes ago Whoops","2","0.01613996870328882"
"Yejinah how do you spend your time in Rainy Day","2","0.1632287937935718"
"Just rewatched hella interviews today Dude is just soo real it 's inspiring","2","1.2088498721333394"
"We 're closer to Independence than ever before Most unders voted Yes amp SNP membership is now x Lab so why stop ht","2","0.05083811235019907"
"Somebody text me","2","0.0"
"harry","2","-0.06818181818181819"
"I can tell Every time I refresh my page you appear with something else to say","2","0.2128883661918996"
"La Red Social One Direction Social Net dstalker btr were n't worldwide famous when the boys toured with them haha thats the difference","2","0.04288321167883208"
"nah Rob and Ranjeet both told me they hate you lol","2","-1.0"
"Just posted a photo Starbucks","2","-0.01965326140735589"
"it 's catch a guat season already","2","-0.028254954234096713"
"GUYS THERE ' S GOING TO BE A BABY DIEHL I AM SO EXCITED","3","0.0"
"everything","2","0.0"
"Hold shit down I do n't need no help","2","-0.352751852548983"
"And uncles","2","0.0"
"lmaooooooooooo man look You more wotless than me","2","-0.0011896161197780726"
"To celebrate reaching k followers on Soundcloud Im giving one of my tracks away Free Deep House gt","2","0.5141993145763648"
"New week fresh start We will be ready for Saturday family yeswewill","3","-0.14911082809427378"
"me every morning","2","0.041666666666666664"
"Just poured water on my face on accident because I AM AN ANIMAL","2","-0.6040848654995838"
"and i 'm not even home","2","-0.7450478351296353"
"TRUE","3","0.0"
"I just wan na be successful","3","0.44561472024882254"
"All most cut my damn finger off","1","-1.4864895420129534"
"it 's garfield","2","0.0"
"PLEASE MIRANDA FOLLOW ME e","2","0.13255716089213074"
"How i feel when i text first","2","-0.4179744184435943"
"Gary Puckett amp The Union Gap Over You","2","0.041666666666666664"
"Me getting up tomorrow","2","0.05335779255574594"
"I 'm that friend that will tell you to move on","3","0.21418069395599387"
"Woman found alive in trunk of car was tapping People walking heard it used brick to break window and free her","2","1.285906067264178"
"no I fell in love with you for you","3","-0.1413183957873646"
"Sad when people who have reached the end begin picking on others who are more intelligent and beautiful as is the case of had ugly g greer","1","0.5013922606637631"
"you 're disgusting and a joke of a human","1","-0.010394958188861478"
"So can I get my year book pictures already","2","0.20703503724592837"
"only kind of slightly obsessed Steal My Girl","2","0.6965160891448144"
"I 'll make it up to you I promise","2","0.36115726498693557"
"Harry sent a message to the Variety Charity foundation","2","-0.01965326140735589"
"you already got ta see me","2","0.1418393952228632"
"Oh Autopsy Jovan Belcher had CTE at time of murdersuicide in","2","0.0799522607053738"
"domowilson 's video","2","0.0"
"Want some shade on the Last Day Love each other for the sake of Allah Sevenundertheshade","2","-0.02425295975874614"
"thanks for everyone 's support please keep praying for Nikki she 's one of my best friends and I really want her to come back","2","2.1610032165239597"
"I fixed my phone","2","-0.11363636363636366"
"shouts BETTER TO REIGN IN HELL as Im escorted from the bar","2","-0.20153061224489796"
"Plot twist I said yes to drugs","2","0.2420301067354962"
"DYING LOL","1","0.0"
"In Israel the title of the movie Cloudy With A Chance of Meatballs was changed to Cloudy With A Chance of Falafel","2","0.15062835860782608"
"Every tomorrow has two handles We can take hold of it by the handle of anxiety or by the handle of faith Unknown Author quote","2","-0.32633579499858634"
"follow me pls i love you","3","0.48450909021272115"
"Metal Bands Underground Bloodbound reveals the artwork of their new album Stormborn","2","0.13057482186051292"
"You should check out this amazing comic Hotblood An amazing comic by STARLOCK inkblazers","3","0.9626265914908846"
"Sickest video of all time","2","0.648134078887192"
"It works","2","0.0"
"So what now She looks at him with the corner or her eye","2","0.2847867927207369"
"Grind for what you want it 's not just gone come to your doorstep wrapped in a pretty box","2","-0.3749946352503044"
"MAN I HATE HAVING A LIFE AND BEING BUSY ALL THE TIME i do n't have time on twitter anymore hope jacob still loves me","1","-0.3877288249260571"
"Before you kiss a white girl","2","0.010717461925693072"
"Surely I 'm not the only one that does this","2","-0.6880332681850307"
"Pumped on having a sled this winter","2","0.014437647683553205"
"I have n't seen that but have you seen across the universe movie i","2","-0.15151987509800424"
"Week of our Healthy Kids Running Series has a great kick off Check out the week photos","2","-1.1609986056381454"
"This weekends gon na be so good","3","1.1275466666505396"
"The TV Watch Selfie A to Z and Others Refresh the Romantic Comedy Several new network comedies attempt","2","0.13057482186051292"
"Ask me guyss","2","0.0"
"Egypt 's cabinet says it has no obligations to include women in the Supreme Committee for Legislative Reform","2","-0.23965936739659366"
"All a girl wants is chipotle and dick","2","-0.026310745337567092"
"How much does it suck that all of the bands you like seem to tour at the same time in the fall Cheap merch amp cheap ticket","1","0.7732771406642237"
"Check out our BAND DAY Show Video Great job musicians","2","-0.32951066077386537"
"American Apparel Hires Another Interim Chief Executive New York Times","2","0.0"
"shoutout to the bitches who hate bba we love yall too","1","-0.35999236172410426"
"should I change my cover photo to twat finger","2","-0.002436400508893776"
"I love the entire Turn Blue album I love it so much","3","1.671917818667269"
"Breaking Usairstrikes killed one of the most extremist cmdr osman salih alsho'aibi abo'u hamza on Kobani front Twitte","2","-0.04038345329860681"
"uh When you coming I deploy in November","2","0.1054421768707483"
"So Edelman has more that x more reviving yards than the next closest receiver","2","0.3522727272727273"
"follow she 's so nice and awesome","3","1.3019171717666285"
"The FCC Is Considering Rules That Could Change TV Forever","2","0.0"
"that 's when you know it 's real When he introduces you to his friends and he says this is my girl","2","0.6589447771970993"
"bitch do you want a free abortion tf","1","-0.457853584670331"
"The HAL blog amp ms Noordam were recognized for excellence in Magellan Awards T","2","0.9141476130359565"
"Was it something I said","2","0.0"
"Am I to late for the sky pics","2","-0.07650814695204733"
"Cam Girl Online","2","0.0"
"Only Allah can protect us from evil Amulets talismans and good luck charms have no place in the life of a believer","3","0.1000264966254908"
"Hater u suk Me lol blocks reports five times deletes comment","1","0.25272727272727274"
"what did I do I forgot","2","-0.006723466911802006"
"IM MUTING YOU IF I SEE SPOILERS","2","0.0"
"Or Delicious I ai n't calling no grown man Delicious","2","-0.23618496369003864"
"TPain was the man","2","0.0034744037065550216"
"like we did WE ' RE ENEMIES","2","0.3081589100477521"
"Castle Dungeon has been explored Are you able to reach it too androidandroidgamesgameinsight","2","0.15493181821714958"
"morningtoobigbos","2","0.0"
"idol breathes me can u not idol laughs me can u not idol sings me can u not idol talks me can u not idol","2","-3.175"
"Everyone might hate Del Zotto with a passion but I can not wait to see him play this season","2","-1.5673913409967626"
"I love my new phone","3","0.853915793469742"
"fuck you 're super cute","3","0.8013636363636364"
"Sitting here hoping my professor knows about the chiefs game tonight letusoutearly","2","-0.2301713950350405"
"Lakers media day","2","0.01706416522541995"
"GREAT NOW I CAN ' T SLEEP ALREADY","3","0.0"
"Check out my new video where do you find the time","2","0.25776529721798924"
"Next Sunday witchesofeastend","2","0.0"
"Happy birthday pretty","3","0.08333333333333334"
"Media Day is now underway","2","0.015648286140089417"
"phone calls from my Nonna are the best always when I need them most she calls","3","1.0748363478708889"
"Relationship Goals out of all the relationship goal pictures this is the one I wa","2","0.25100737505666965"
"I cared about one person and it fucked me up","1","0.15343256917693848"
"Calvert Country Life Vol No August Vintage Magazine Rare regional magazine","2","0.0"
"Search Pockets For That Last Fuck I Had To Give Nope Shit Disappeared With Shmurders Hat","1","0.0"
"Life can go to hell Landon","1","-0.005581312380815162"
"Brokers call for nonmajors to find points of difference","2","0.17666474419043982"
"So This convo that had nothing to do with me gave me a headache","1","0.14028993834750875"
"amp what if I told you to yo face that yo best man is yo best friend but yo best friend is my new man","2","3.5392366229051966"
"follow me I love uu","2","0.7345090902127211"
"New vine is up Like and Revine for a follow Comment your Twitter names when you 're done so I 'll know","2","0.7492765515932358"
"This link will lead you to the promise land my broadcast","2","0.1085530754103653"
"If you love someone in any way let them know now If you wait you may never get another chance","2","1.149455448887129"
"i miss you","1","-0.3593822271490245"
"people followed me and people unfollowed me in the last day Thank you app","2","-0.06471176101943138"
"Shame On Gerrys Group for firing Arjmund Husssain sahib If he is willing to work in real estate field I offer him LRE job","2","0.18356887947645895"
"But I 'm gon na be me","2","0.033867874510486645"
"actually I said your tryna be cute and shit I did n't tell you too Lol","1","0.241599068038032"
"close ur mouth open ur mind","2","0.021517842020576078"
"niggas on Maury be like","2","0.3761176936491478"
"Whoever stole my wallet Just now I hope y' all know that there IS cameras in the hallways and we will figure out who did it but good try","1","2.29858446920839"
"Alexis Raphael party Plan B tkts Free mix","2","0.0"
"Rt for indirect free cause bored I 'll you","2","0.01041428055848013"
"someone love me","2","0.723340971609229"
"is that what a tube of decent quality lipstick normally costs in the US","2","1.4019483964621324"
"Mason better come to quebec","2","1.880536882596636"
"Lyss Are you going to be cremated I want to keep you in my house in a vase","2","-0.5680018093023119"
"great minds always do","3","0.08238491793537675"
"Metallica 's Lars Ulrich ' Oasis has been the soundtrack to my life for the last years '","2","-0.07825239448580754"
"hi can you please follow my friend","2","0.509810985765787"
"my internet is in now can you facetime me k","2","0.015648286140089417"
"I hate people that sit on the computer all day and check everyone 's spelling and grammar Get a life Your annoying","1","-0.9427435449411494"
"Dont reverse the order First fulfill the obligatory deeds then move on to the optional ones priority","2","1.2129298007977436"
"Fresh trim and blowout hide ya wives","2","0.10225214420181335"
"How to Get over Him","2","0.375"
"old thing back","2","0.23375891007179553"
"It 's probably been years since my father left left me fatherless","1","-0.4276708692767087"
"If you 're a WWE fan let me know by giving me a RTFav Tweet Follow so I can follow you WWECHICAGO WWE RAW RAWChica","2","1.0775568224862653"
"finishing gossip girl is the most depressing thing I 've ever done","1","-0.819612483562061"
"Home","2","0.0"
"Everybody misses you when you look good","2","1.08901477231372"
"Hope SN","2","0.0"
